-3.038469465118901169e+01,-1.868598329052860407e+01
1.511139072992811094e+01,5.047282089409145023e+00
-8.152247762457374591e+00,-4.243324762781506365e+01
3.542818275714079590e+01,2.275195816323709153e+01
-2.681190188950638742e+01,2.165916861834678997e+01
-1.042175694451117174e+01,-4.076109218550406155e+01
-3.572103301803610975e+01,-3.167165957604431981e-01
-2.135617150123301755e+01,2.625678021454371702e+01
-1.489781569880994994e+01,1.099823967854302076e+01
-1.983632667669955651e+01,-7.230827431437202968e+00
3.335806655295309042e+01,3.195640048470312777e+01
1.012840051823282117e+01,4.312632129617604448e+01
-2.169792954799060425e+01,5.529188973269067553e+00
3.971263495945747479e+01,2.633564651927778044e+01
-1.973079197423857067e+01,-4.462957257498160146e+01
3.593505522171867739e+01,-3.746628857577403715e-01
-2.705482283241891395e+01,1.852326645242463954e+01
-3.612209286234668326e+01,-1.734818815432215899e+01
3.223359929059938622e+01,-3.811795075069189132e+00
-3.562621312111602379e+01,6.702336883998519568e+00
-1.964101330078705843e+01,-7.010120804998551947e+00
3.361363097751894013e+00,3.716751163131976199e+01
1.124585508284092761e+01,4.442483884468691713e+01
1.555107591089393360e+01,-2.347433304634037654e+01
-2.994112758108487427e+01,2.461945385207806680e+01
2.511228772063687842e+01,3.108767161831446657e+01
-4.011340969730614603e+01,-1.159540303853115439e+01
-2.497303284009082347e+01,1.813557400493187899e+01
3.940217119508414356e+01,2.183496548380236746e+01
-2.975308670060710270e+01,-4.221957779454209003e+01
2.979055371469090474e+01,-2.051457164630799568e+01
-2.965175415296144479e+01,-4.768159479980267434e+01
3.146600508127980333e+01,-1.277992884515098382e+01
1.719059271219256502e+01,3.656649873063032175e+01
-1.589770811555750818e+01,-1.787457597777328644e+01
1.621413004756081833e+01,1.628558481850972939e+01
-3.403758908141351469e+01,-1.735382671576849845e+01
-2.413926435130653658e+01,-4.400576128679227139e+01
9.274943759363752926e-01,8.072894440191936027e+00
-1.530456111217126214e+01,-4.050959131433781835e+01
-1.660500287573488620e+01,-5.100306366536197089e+01
-2.905942376233428703e+01,-1.501818703252346232e+01
-3.574513425358220786e+01,2.450734594709370384e+00
-8.954650613515248381e+00,-4.170974905004768196e+00
3.388280601793034919e+01,-2.465467420526022480e+01
1.867100965401270329e+01,-2.313542006855423594e+01
-3.151030106365744032e+01,-3.730464762180781690e+01
9.091206719860538854e+00,1.466346897492716295e+01
-2.714725932533618291e+01,1.159039206052333704e+01
-3.054958483756518461e+01,2.992273128762571943e+01
-8.854284100544884684e-01,2.567165873628641037e+01
3.060407052007635542e+01,-3.674965114664319632e+00
1.256335272874975750e+01,-2.131384806576614821e+01
